# 江苏省 移动 IPTV直播源
# 生成时间: 2025-06-21 14:02:21
# 频道数量: 115
# 格式: 频道名,直播地址
CHC家庭影院,http://live.gdtv.cn/hd18/index.m3u8
都市剧场,rtp://239.112.205.97:9001
CCTV少儿,http://cctv1.live.cctv.cn/hdtv18/index.m3u8
金鹰卡通,rtp://239.3.1.179:9000
嘉佳卡通,rtp://239.112.205.196:1234
优漫卡通,http://live.cctv.cn/cctv9hd/index.m3u8
炫动卡通,http://live.cctv.cn/hd3/index.m3u8
卡酷少儿,rtp://225.1.1.21:9001
CCTV新闻,http://live.hunantv.com/live384/index.m3u8
CCTV13,http://cctv1.live.cctv.cn/hd30/index.m3u8
中国教育1台,rtp://225.1.1.183:8080
中国教育2台,rtp://239.3.1.249:8000
凤凰中文,rtp://225.1.1.176:5140
凤凰资讯,rtp://225.1.1.89:9000
CCTV11戏曲,http://live.gdtv.cn/cctv9hd/index.m3u8
梨园频道,rtp://239.112.205.67:1234
文物宝库,http://live.cctv.cn/hdtv1/index.m3u8
国学频道,rtp://225.1.1.14:9000
秦腔频道,http://cctv1.live.cctv.cn/hd30/index.m3u8
陕西秦腔,rtp://239.112.205.160:9000
甘肃秦腔,rtp://225.1.1.7:9000
宁夏秦腔,http://live.hunantv.com/live901/index.m3u8
江苏昆曲,rtp://239.112.205.224:8000
南京昆曲,rtp://239.112.205.214:1234
苏州昆曲,rtp://239.3.1.142:9001
扬州评话,rtp://239.3.1.56:8000
