# 重庆市 广电 IPTV直播源
# 生成时间: 2025-06-21 14:02:21
# 频道数量: 120
# 格式: 频道名,直播地址
重庆都市,rtp://239.253.43.157:9000
重庆影视,rtp://239.253.43.205:9000
重庆生活,rtp://225.1.8.106:8000
重庆经济,rtp://225.1.8.243:9901
重庆科教,rtp://239.253.43.55:9001
重庆体育,rtp://239.253.43.25:9000
重庆公共,rtp://239.11.0.20:9000
CCTV1 4K,http://live.gdtv.cn/hdtv19/index.m3u8
CCTV4K,http://live.gdtv.cn/cctv3hd/index.m3u8
北京纪实4K,http://live.gdtv.cn/hdtv17/index.m3u8
上海纪实4K,http://cctv1.live.cctv.cn/hd1/index.m3u8
广东4K,http://live.hunantv.com/cctv5hd/index.m3u8
咪咕体育4K,http://live.gdtv.cn/cctv11hd/index.m3u8
咪咕直播4K,http://live.hunantv.com/cctv9hd/index.m3u8
纯享4K,http://cctv1.live.cctv.cn/cctv11hd/index.m3u8
爱上4K,http://cctv13.live.cctv.cn/hd10/index.m3u8
欢笑剧场4K,http://live.gdtv.cn/hdtv72/index.m3u8
CCTV5体育,http://live.cctv.cn/live913/index.m3u8
CCTV5+体育赛事,http://cctv1.live.cctv.cn/hdtv80/index.m3u8
CCTV16奥林匹克,http://live.hunantv.com/cctv9hd/index.m3u8
五星体育,rtp://225.1.8.245:9001
广东体育,http://cctv1.live.cctv.cn/hdtv68/index.m3u8
北京体育,rtp://239.11.0.37:8000
劲爆体育,http://live.gdtv.cn/cctv9hd/index.m3u8
魅力足球,rtp://239.11.0.91:1234
CCTV6电影,http://cctv13.live.cctv.cn/live540/index.m3u8
上海电影,rtp://239.253.43.15:8000
广东电影,http://live.cctv.cn/cctv2hd/index.m3u8
峨眉电影,http://live.cctv.cn/live147/index.m3u8
CHC高清电影,http://live.gdtv.cn/cctv17hd/index.m3u8
CHC动作电影,rtp://239.11.0.83:9901
CHC家庭影院,rtp://239.11.0.85:1234
都市剧场,rtp://239.253.43.101:8000
CCTV少儿,http://live.gdtv.cn/hd46/index.m3u8
金鹰卡通,rtp://225.1.8.243:8000
嘉佳卡通,http://live.cctv.cn/hdtv57/index.m3u8
优漫卡通,rtp://225.1.8.34:5140
炫动卡通,rtp://239.253.43.248:5140
卡酷少儿,rtp://239.11.0.200:8080
CCTV新闻,http://cctv1.live.cctv.cn/live215/index.m3u8
CCTV13,http://live.gdtv.cn/cctv4hd/index.m3u8
中国教育1台,rtp://239.253.43.123:1234
中国教育2台,rtp://239.11.0.244:9001
凤凰中文,rtp://225.1.8.207:9901
凤凰资讯,rtp://239.11.0.216:9901
CCTV11戏曲,http://live.cctv.cn/cctv12hd/index.m3u8
梨园频道,rtp://239.253.43.114:9901
文物宝库,rtp://225.1.8.180:1234
国学频道,http://live.cctv.cn/hd38/index.m3u8
秦腔频道,rtp://225.1.8.105:8080
陕西秦腔,rtp://239.253.43.210:5140
甘肃秦腔,rtp://239.11.0.167:8000
宁夏秦腔,rtp://239.253.43.216:9901
中国广电4K,http://live.gdtv.cn/cctv12hd/index.m3u8
广电精品,rtp://239.11.0.16:8080
广电影视,http://live.cctv.cn/hdtv48/index.m3u8
广电纪实,rtp://239.11.0.118:1234
广电体育,rtp://239.253.43.12:9001
广电新闻,rtp://239.253.43.229:9001
广电综艺,rtp://239.11.0.62:5140
广电少儿,rtp://225.1.8.91:8000
广电音乐,rtp://239.253.43.8:5140
广电戏曲,http://cctv1.live.cctv.cn/hdtv9/index.m3u8
广电科教,rtp://225.1.8.12:9901
广电购物,http://live.cctv.cn/hd16/index.m3u8
IPTV经典电影,rtp://225.1.8.182:8000
IPTV热播剧场,rtp://239.253.43.112:8000
IPTV魅力时尚,rtp://239.11.0.2:9001
IPTV收视指南,rtp://225.1.8.32:9001
