# 山西省 移动 IPTV直播源
# 生成时间: 2025-06-21 14:02:21
# 频道数量: 109
# 格式: 频道名,直播地址
山西科教,rtp://239.50.1.241:8000
山西体育,rtp://225.1.8.168:9000
山西公共,http://live.hunantv.com/hdtv86/index.m3u8
CCTV1 4K,http://live.hunantv.com/hdtv5/index.m3u8
CCTV4K,http://live.hunantv.com/live235/index.m3u8
北京纪实4K,http://cctv13.live.cctv.cn/hdtv43/index.m3u8
上海纪实4K,http://cctv13.live.cctv.cn/cctv5hd/index.m3u8
广东4K,http://live.hunantv.com/cctv14hd/index.m3u8
咪咕体育4K,http://live.hunantv.com/live644/index.m3u8
咪咕直播4K,http://cctv13.live.cctv.cn/cctv4hd/index.m3u8
纯享4K,http://cctv1.live.cctv.cn/hdtv33/index.m3u8
爱上4K,http://live.cctv.cn/hdtv73/index.m3u8
欢笑剧场4K,http://live.gdtv.cn/live351/index.m3u8
CCTV5体育,http://live.gdtv.cn/live702/index.m3u8
CCTV5+体育赛事,http://live.cctv.cn/hd27/index.m3u8
CCTV16奥林匹克,http://cctv13.live.cctv.cn/cctv2hd/index.m3u8
五星体育,http://live.gdtv.cn/hd1/index.m3u8
广东体育,rtp://225.1.8.12:8080
北京体育,rtp://225.1.8.89:9000
劲爆体育,rtp://239.112.206.229:9000
魅力足球,rtp://239.50.1.238:5140
CCTV6电影,http://live.hunantv.com/hdtv22/index.m3u8
上海电影,rtp://225.1.8.173:9000
广东电影,rtp://239.50.1.150:9001
峨眉电影,rtp://225.1.8.244:1234
CHC高清电影,http://cctv1.live.cctv.cn/live459/index.m3u8
CHC动作电影,rtp://239.112.206.200:8000
CHC家庭影院,rtp://239.45.1.234:8000
都市剧场,rtp://239.112.206.208:5140
CCTV少儿,http://live.hunantv.com/hdtv88/index.m3u8
金鹰卡通,rtp://239.45.1.1:9001
嘉佳卡通,http://live.cctv.cn/hd14/index.m3u8
优漫卡通,http://live.cctv.cn/hdtv52/index.m3u8
炫动卡通,rtp://239.45.1.117:8000
卡酷少儿,http://live.gdtv.cn/live855/index.m3u8
CCTV新闻,http://live.gdtv.cn/live866/index.m3u8
CCTV13,http://live.gdtv.cn/live482/index.m3u8
中国教育1台,rtp://225.1.8.253:8000
中国教育2台,rtp://239.50.1.128:9901
凤凰中文,rtp://225.1.8.95:9001
凤凰资讯,rtp://239.45.1.111:1234
CCTV11戏曲,http://live.hunantv.com/hd23/index.m3u8
梨园频道,http://live.hunantv.com/live558/index.m3u8
文物宝库,rtp://225.1.8.85:8080
国学频道,rtp://239.45.1.173:8000
秦腔频道,rtp://225.1.8.33:5140
陕西秦腔,rtp://239.50.1.228:8000
甘肃秦腔,rtp://239.45.1.30:1234
宁夏秦腔,rtp://239.50.1.13:9001
山西晋剧,http://live.hunantv.com/cctv5hd/index.m3u8
太原晋剧,rtp://225.1.8.10:5140
临汾蒲剧,rtp://239.112.206.52:8000
运城蒲剧,rtp://239.112.206.130:9901
晋中秧歌,rtp://225.1.8.14:5140
