# 安徽省 移动 IPTV直播源
# 生成时间: 2025-06-21 14:02:21
# 频道数量: 108
# 格式: 频道名,直播地址
CHC动作电影,rtp://239.252.220.239:8000
CHC家庭影院,rtp://225.1.4.62:5140
都市剧场,http://live.hunantv.com/cctv10hd/index.m3u8
CCTV少儿,http://live.gdtv.cn/live867/index.m3u8
金鹰卡通,rtp://239.252.220.5:8000
嘉佳卡通,rtp://225.1.4.68:9001
优漫卡通,rtp://239.77.1.44:9901
炫动卡通,rtp://225.1.4.227:1234
卡酷少儿,rtp://225.1.4.113:1234
CCTV新闻,http://cctv1.live.cctv.cn/live396/index.m3u8
CCTV13,http://live.hunantv.com/hd19/index.m3u8
中国教育1台,http://cctv13.live.cctv.cn/hd11/index.m3u8
中国教育2台,rtp://225.1.4.12:1234
凤凰中文,rtp://239.77.1.152:9901
凤凰资讯,rtp://239.77.1.160:8000
CCTV11戏曲,http://live.hunantv.com/hd20/index.m3u8
梨园频道,rtp://225.1.4.91:9000
文物宝库,rtp://225.1.4.195:1234
国学频道,rtp://239.252.220.67:9001
秦腔频道,rtp://225.1.4.124:9000
陕西秦腔,http://live.cctv.cn/hd33/index.m3u8
甘肃秦腔,rtp://225.1.4.143:9001
宁夏秦腔,rtp://239.77.1.126:9001
安徽黄梅戏,rtp://225.1.4.86:1234
合肥黄梅戏,rtp://239.77.1.48:8000
安庆黄梅戏,rtp://239.77.1.64:1234
芜湖黄梅戏,rtp://239.252.220.60:9000
