# 江西省 广电 IPTV直播源
# 生成时间: 2025-06-21 14:02:21
# 频道数量: 120
# 格式: 频道名,直播地址
江西科教,http://live.hunantv.com/cctv5hd/index.m3u8
江西体育,rtp://239.253.92.216:9901
江西公共,rtp://239.20.0.81:9000
CCTV1 4K,http://live.cctv.cn/hd34/index.m3u8
CCTV4K,http://cctv13.live.cctv.cn/live842/index.m3u8
北京纪实4K,http://live.gdtv.cn/hd50/index.m3u8
上海纪实4K,http://live.hunantv.com/hd30/index.m3u8
广东4K,http://live.gdtv.cn/hdtv3/index.m3u8
咪咕体育4K,http://cctv1.live.cctv.cn/hdtv49/index.m3u8
咪咕直播4K,http://live.cctv.cn/cctv3hd/index.m3u8
纯享4K,http://live.hunantv.com/hdtv56/index.m3u8
爱上4K,http://cctv13.live.cctv.cn/hdtv32/index.m3u8
欢笑剧场4K,http://live.hunantv.com/hd47/index.m3u8
CCTV5体育,http://live.cctv.cn/hdtv94/index.m3u8
CCTV5+体育赛事,http://cctv13.live.cctv.cn/live227/index.m3u8
CCTV16奥林匹克,http://live.hunantv.com/hd22/index.m3u8
五星体育,rtp://239.45.1.60:9000
广东体育,rtp://239.20.0.227:1234
北京体育,rtp://239.20.0.97:8000
劲爆体育,rtp://239.253.92.174:9000
魅力足球,rtp://239.253.92.11:1234
CCTV6电影,http://cctv13.live.cctv.cn/live131/index.m3u8
上海电影,http://live.gdtv.cn/hdtv23/index.m3u8
广东电影,rtp://239.20.0.29:8000
峨眉电影,rtp://239.20.0.127:5140
CHC高清电影,http://cctv13.live.cctv.cn/cctv4hd/index.m3u8
CHC动作电影,rtp://239.20.0.184:9901
CHC家庭影院,http://cctv1.live.cctv.cn/live363/index.m3u8
都市剧场,http://cctv13.live.cctv.cn/cctv14hd/index.m3u8
CCTV少儿,http://cctv13.live.cctv.cn/hd20/index.m3u8
金鹰卡通,http://cctv13.live.cctv.cn/live773/index.m3u8
嘉佳卡通,rtp://239.45.1.216:9001
优漫卡通,http://cctv1.live.cctv.cn/cctv15hd/index.m3u8
炫动卡通,rtp://239.20.0.59:9001
卡酷少儿,http://live.cctv.cn/cctv15hd/index.m3u8
CCTV新闻,http://cctv13.live.cctv.cn/hdtv48/index.m3u8
CCTV13,http://live.cctv.cn/hd1/index.m3u8
中国教育1台,http://cctv13.live.cctv.cn/cctv14hd/index.m3u8
中国教育2台,rtp://239.20.0.182:9000
凤凰中文,http://cctv1.live.cctv.cn/cctv17hd/index.m3u8
凤凰资讯,rtp://239.20.0.47:9001
CCTV11戏曲,http://live.gdtv.cn/hd42/index.m3u8
梨园频道,rtp://239.45.1.132:9901
文物宝库,rtp://239.20.0.52:1234
国学频道,rtp://239.20.0.162:9001
秦腔频道,http://cctv13.live.cctv.cn/live198/index.m3u8
陕西秦腔,rtp://239.253.92.112:1234
甘肃秦腔,rtp://239.253.92.112:8000
宁夏秦腔,rtp://239.45.1.232:9001
中国广电4K,http://live.hunantv.com/live652/index.m3u8
广电精品,rtp://239.253.92.54:9901
广电影视,rtp://239.253.92.31:5140
广电纪实,rtp://239.253.92.189:9901
广电体育,rtp://239.45.1.234:9901
广电新闻,http://live.gdtv.cn/hd41/index.m3u8
广电综艺,rtp://239.253.92.180:5140
广电少儿,rtp://239.253.92.205:1234
广电音乐,rtp://239.20.0.224:1234
广电戏曲,rtp://239.20.0.201:9001
广电科教,http://live.cctv.cn/hd16/index.m3u8
广电购物,rtp://239.20.0.120:8080
IPTV经典电影,rtp://239.45.1.28:9001
IPTV热播剧场,http://live.hunantv.com/live672/index.m3u8
IPTV魅力时尚,http://cctv1.live.cctv.cn/hd27/index.m3u8
IPTV收视指南,rtp://239.253.92.45:9000
