# 北京市 移动 IPTV直播源
# 生成时间: 2025-06-21 14:02:21
# 频道数量: 112
# 格式: 频道名,直播地址
云南卫视,http://live.hunantv.com/hd49/index.m3u8
广西卫视,rtp://239.254.96.245:5140
海南卫视,rtp://239.3.1.133:8000
山西卫视,rtp://239.49.0.77:1234
陕西卫视,rtp://239.3.1.129:8000
甘肃卫视,rtp://239.254.96.206:8000
青海卫视,rtp://239.254.96.196:5140
宁夏卫视,rtp://239.3.1.181:9901
新疆卫视,rtp://225.1.1.139:9001
西藏卫视,rtp://225.1.1.173:9901
内蒙古卫视,rtp://239.3.1.197:9001
吉林卫视,rtp://239.49.0.102:9901
北京新闻,rtp://239.3.1.204:5140
北京都市,rtp://239.3.1.48:8080
北京影视,rtp://239.3.1.175:8080
北京生活,http://cctv13.live.cctv.cn/hdtv62/index.m3u8
北京经济,rtp://239.3.1.91:9000
北京科教,rtp://239.49.0.30:9901
北京体育,rtp://239.254.96.68:5140
北京公共,rtp://239.49.0.67:8080
BTV北京卫视,rtp://239.49.0.170:9000
BTV文艺,rtp://239.3.1.106:1234
BTV科教,http://live.cctv.cn/hd29/index.m3u8
BTV影视,rtp://225.1.1.92:5140
BTV财经,rtp://225.1.1.247:9901
BTV生活,rtp://225.1.1.234:9000
BTV青年,http://live.cctv.cn/hdtv87/index.m3u8
BTV新闻,rtp://239.49.0.80:9001
CCTV1 4K,http://live.hunantv.com/live783/index.m3u8
CCTV4K,http://live.hunantv.com/hd16/index.m3u8
北京纪实4K,http://live.cctv.cn/live323/index.m3u8
上海纪实4K,http://live.hunantv.com/hd7/index.m3u8
广东4K,http://cctv13.live.cctv.cn/cctv12hd/index.m3u8
咪咕体育4K,http://cctv13.live.cctv.cn/cctv17hd/index.m3u8
咪咕直播4K,http://cctv13.live.cctv.cn/live286/index.m3u8
纯享4K,http://live.gdtv.cn/hdtv4/index.m3u8
爱上4K,http://cctv1.live.cctv.cn/hdtv2/index.m3u8
欢笑剧场4K,http://live.gdtv.cn/hd1/index.m3u8
CCTV5体育,http://cctv13.live.cctv.cn/hd28/index.m3u8
CCTV5+体育赛事,http://live.gdtv.cn/live164/index.m3u8
CCTV16奥林匹克,http://live.cctv.cn/hdtv22/index.m3u8
五星体育,http://live.cctv.cn/hdtv2/index.m3u8
广东体育,http://live.hunantv.com/hd17/index.m3u8
北京体育,rtp://239.49.0.180:9901
劲爆体育,rtp://239.254.96.185:9901
魅力足球,rtp://239.49.0.226:5140
CCTV6电影,http://cctv1.live.cctv.cn/live262/index.m3u8
上海电影,rtp://239.49.0.131:9001
广东电影,rtp://239.3.1.209:8080
峨眉电影,rtp://225.1.1.127:1234
CHC高清电影,http://cctv13.live.cctv.cn/cctv1hd/index.m3u8
CHC动作电影,rtp://225.1.1.81:1234
CHC家庭影院,rtp://225.1.1.113:9001
都市剧场,rtp://239.49.0.190:9901
CCTV少儿,http://live.hunantv.com/hd48/index.m3u8
金鹰卡通,rtp://239.3.1.180:1234
嘉佳卡通,http://live.gdtv.cn/hd27/index.m3u8
优漫卡通,rtp://239.3.1.81:5140
炫动卡通,rtp://239.254.96.129:9901
卡酷少儿,http://live.cctv.cn/live817/index.m3u8
CCTV新闻,http://live.hunantv.com/live927/index.m3u8
CCTV13,http://live.cctv.cn/cctv7hd/index.m3u8
中国教育1台,http://live.cctv.cn/hdtv58/index.m3u8
中国教育2台,rtp://239.49.0.245:9901
凤凰中文,rtp://239.254.96.49:8080
凤凰资讯,rtp://239.254.96.203:9901
CCTV11戏曲,http://live.cctv.cn/live705/index.m3u8
梨园频道,http://live.hunantv.com/hdtv6/index.m3u8
文物宝库,rtp://239.3.1.183:9901
国学频道,rtp://225.1.1.185:8000
秦腔频道,http://cctv13.live.cctv.cn/live361/index.m3u8
陕西秦腔,rtp://239.254.96.225:9001
甘肃秦腔,rtp://239.3.1.173:1234
宁夏秦腔,rtp://239.254.96.105:9001
