# 西藏自治区 广电 IPTV直播源
# 生成时间: 2025-06-21 14:02:21
# 频道数量: 120
# 格式: 频道名,直播地址
北京纪实4K,http://live.gdtv.cn/hdtv86/index.m3u8
上海纪实4K,http://live.hunantv.com/hdtv43/index.m3u8
广东4K,http://cctv1.live.cctv.cn/hdtv73/index.m3u8
咪咕体育4K,http://live.hunantv.com/hd18/index.m3u8
咪咕直播4K,http://cctv1.live.cctv.cn/hdtv68/index.m3u8
纯享4K,http://live.gdtv.cn/cctv9hd/index.m3u8
爱上4K,http://cctv13.live.cctv.cn/cctv10hd/index.m3u8
欢笑剧场4K,http://live.cctv.cn/live674/index.m3u8
CCTV5体育,http://live.hunantv.com/hd25/index.m3u8
CCTV5+体育赛事,http://live.hunantv.com/hd21/index.m3u8
CCTV16奥林匹克,http://live.gdtv.cn/hdtv32/index.m3u8
五星体育,rtp://239.45.1.12:8000
广东体育,http://cctv1.live.cctv.cn/cctv14hd/index.m3u8
北京体育,http://cctv1.live.cctv.cn/cctv8hd/index.m3u8
劲爆体育,rtp://239.81.0.195:9901
魅力足球,http://live.cctv.cn/hd16/index.m3u8
CCTV6电影,http://live.hunantv.com/live583/index.m3u8
上海电影,rtp://239.112.205.103:8080
广东电影,rtp://239.81.0.7:1234
峨眉电影,rtp://239.45.1.15:9901
CHC高清电影,http://cctv13.live.cctv.cn/hd20/index.m3u8
CHC动作电影,rtp://239.45.1.236:9000
CHC家庭影院,rtp://239.112.205.151:1234
都市剧场,rtp://239.45.1.254:9901
CCTV少儿,http://live.cctv.cn/hd30/index.m3u8
金鹰卡通,rtp://239.45.1.108:9000
嘉佳卡通,rtp://239.81.0.175:8080
优漫卡通,rtp://239.81.0.110:1234
炫动卡通,rtp://239.81.0.167:9901
卡酷少儿,http://cctv1.live.cctv.cn/cctv2hd/index.m3u8
CCTV新闻,http://cctv1.live.cctv.cn/cctv5hd/index.m3u8
CCTV13,http://cctv13.live.cctv.cn/hdtv13/index.m3u8
中国教育1台,rtp://239.112.205.219:8080
中国教育2台,rtp://239.45.1.193:8000
凤凰中文,rtp://239.45.1.27:9001
凤凰资讯,http://cctv13.live.cctv.cn/hd13/index.m3u8
CCTV11戏曲,http://live.gdtv.cn/live285/index.m3u8
梨园频道,http://cctv13.live.cctv.cn/hd21/index.m3u8
文物宝库,rtp://239.81.0.11:1234
国学频道,rtp://239.45.1.238:1234
秦腔频道,rtp://239.112.205.109:9000
陕西秦腔,rtp://239.45.1.179:9001
甘肃秦腔,rtp://239.112.205.74:8080
宁夏秦腔,http://cctv1.live.cctv.cn/hdtv37/index.m3u8
中国广电4K,http://live.gdtv.cn/live859/index.m3u8
广电精品,rtp://239.45.1.67:9901
广电影视,rtp://239.81.0.212:9901
广电纪实,rtp://239.112.205.99:9901
广电体育,rtp://239.81.0.202:8080
广电新闻,rtp://239.112.205.235:8080
广电综艺,http://cctv1.live.cctv.cn/live893/index.m3u8
广电少儿,rtp://239.112.205.5:1234
广电音乐,rtp://239.45.1.211:5140
广电戏曲,rtp://239.112.205.228:9001
广电科教,rtp://239.112.205.198:9001
广电购物,http://live.gdtv.cn/live396/index.m3u8
IPTV经典电影,rtp://239.81.0.26:5140
IPTV热播剧场,rtp://239.81.0.141:8080
IPTV魅力时尚,rtp://239.112.205.35:9901
IPTV收视指南,rtp://239.112.205.18:1234
