# 新疆维吾尔自治区 移动 IPTV直播源
# 生成时间: 2025-06-21 14:02:21
# 频道数量: 107
# 格式: 频道名,直播地址
炫动卡通,rtp://239.254.98.10:9901
卡酷少儿,rtp://239.254.98.135:5140
CCTV新闻,http://live.gdtv.cn/live303/index.m3u8
CCTV13,http://live.cctv.cn/live715/index.m3u8
中国教育1台,http://cctv13.live.cctv.cn/live805/index.m3u8
中国教育2台,rtp://225.1.8.118:9901
凤凰中文,rtp://239.253.43.59:8080
凤凰资讯,http://live.gdtv.cn/hdtv14/index.m3u8
CCTV11戏曲,http://cctv13.live.cctv.cn/live830/index.m3u8
梨园频道,rtp://225.1.8.169:5140
文物宝库,rtp://225.1.8.121:5140
国学频道,rtp://239.254.98.169:8000
秦腔频道,rtp://239.253.43.118:8080
陕西秦腔,rtp://225.1.8.155:1234
甘肃秦腔,http://cctv1.live.cctv.cn/hd46/index.m3u8
宁夏秦腔,rtp://239.254.98.159:9001
新疆秦腔,http://live.hunantv.com/cctv8hd/index.m3u8
乌鲁木齐秦腔,rtp://239.253.43.199:1234
伊犁秦腔,rtp://225.1.8.73:1234
