# 吉林省 广电 IPTV直播源
# 生成时间: 2025-06-21 14:02:21
# 频道数量: 120
# 格式: 频道名,直播地址
炫动卡通,rtp://239.45.9.85:9000
卡酷少儿,http://live.gdtv.cn/hdtv29/index.m3u8
CCTV新闻,http://live.cctv.cn/hdtv54/index.m3u8
CCTV13,http://live.hunantv.com/hdtv19/index.m3u8
中国教育1台,rtp://239.45.9.70:5140
中国教育2台,rtp://239.45.9.12:8080
凤凰中文,rtp://239.253.92.46:5140
凤凰资讯,rtp://239.22.0.191:9901
CCTV11戏曲,http://live.hunantv.com/hd25/index.m3u8
梨园频道,rtp://239.22.0.223:9901
文物宝库,rtp://239.45.9.185:8000
国学频道,rtp://239.22.0.156:9901
秦腔频道,rtp://239.45.9.86:5140
陕西秦腔,rtp://239.22.0.106:9901
甘肃秦腔,http://cctv13.live.cctv.cn/hd9/index.m3u8
宁夏秦腔,rtp://239.253.92.225:1234
中国广电4K,http://cctv1.live.cctv.cn/hd26/index.m3u8
广电精品,http://cctv13.live.cctv.cn/hd6/index.m3u8
广电影视,rtp://239.45.9.172:8080
广电纪实,http://cctv13.live.cctv.cn/hd31/index.m3u8
广电体育,rtp://239.45.9.195:9001
广电新闻,rtp://239.22.0.48:8000
广电综艺,rtp://239.253.92.47:9901
广电少儿,http://live.hunantv.com/cctv9hd/index.m3u8
广电音乐,rtp://239.253.92.186:8080
广电戏曲,http://live.gdtv.cn/hdtv49/index.m3u8
广电科教,rtp://239.22.0.148:1234
广电购物,rtp://239.22.0.228:9001
IPTV经典电影,rtp://239.45.9.187:9000
IPTV热播剧场,rtp://239.22.0.22:8080
IPTV魅力时尚,rtp://239.45.9.145:9901
IPTV收视指南,rtp://239.22.0.99:9001
