# 安徽省 电信 IPTV直播源
# 生成时间: 2025-06-21 14:02:21
# 频道数量: 108
# 格式: 频道名,直播地址
劲爆体育,http://live.cctv.cn/cctv14hd/index.m3u8
魅力足球,rtp://239.77.1.4:5140
CCTV6电影,http://live.cctv.cn/cctv9hd/index.m3u8
上海电影,rtp://239.252.220.153:5140
广东电影,rtp://239.252.220.254:9000
峨眉电影,rtp://225.1.4.108:1234
CHC高清电影,http://live.gdtv.cn/hdtv39/index.m3u8
CHC动作电影,rtp://239.77.1.70:1234
CHC家庭影院,rtp://225.1.4.151:9001
都市剧场,rtp://239.77.1.192:9901
CCTV少儿,http://cctv13.live.cctv.cn/hdtv37/index.m3u8
金鹰卡通,rtp://239.77.1.39:8080
嘉佳卡通,rtp://239.77.1.20:9901
优漫卡通,rtp://239.77.1.138:1234
炫动卡通,http://live.cctv.cn/hdtv98/index.m3u8
卡酷少儿,rtp://239.77.1.25:8000
CCTV新闻,http://live.hunantv.com/hd4/index.m3u8
CCTV13,http://live.cctv.cn/live389/index.m3u8
中国教育1台,rtp://239.252.220.198:9000
中国教育2台,rtp://239.77.1.102:9001
凤凰中文,rtp://239.252.220.68:5140
凤凰资讯,rtp://239.77.1.191:8000
CCTV11戏曲,http://live.gdtv.cn/cctv17hd/index.m3u8
梨园频道,rtp://225.1.4.66:1234
文物宝库,rtp://239.252.220.3:1234
国学频道,rtp://225.1.4.209:5140
秦腔频道,rtp://239.77.1.228:5140
陕西秦腔,rtp://239.77.1.61:5140
甘肃秦腔,rtp://225.1.4.24:9901
宁夏秦腔,rtp://239.252.220.197:9901
安徽黄梅戏,rtp://239.252.220.9:1234
合肥黄梅戏,rtp://239.252.220.49:5140
安庆黄梅戏,http://cctv1.live.cctv.cn/live859/index.m3u8
芜湖黄梅戏,rtp://239.77.1.50:8000
