# 上海市 联通 IPTV直播源
# 生成时间: 2025-06-21 14:02:21
# 频道数量: 111
# 格式: 频道名,直播地址
爱上4K,http://cctv13.live.cctv.cn/live273/index.m3u8
欢笑剧场4K,http://live.gdtv.cn/live153/index.m3u8
CCTV5体育,http://live.cctv.cn/cctv17hd/index.m3u8
CCTV5+体育赛事,http://cctv13.live.cctv.cn/cctv1hd/index.m3u8
CCTV16奥林匹克,http://live.cctv.cn/hdtv28/index.m3u8
五星体育,rtp://239.69.1.18:8080
广东体育,rtp://239.254.99.217:9901
北京体育,rtp://239.112.207.29:1234
劲爆体育,rtp://239.69.1.182:9901
魅力足球,rtp://239.254.99.35:1234
CCTV6电影,http://live.gdtv.cn/live572/index.m3u8
上海电影,rtp://239.254.99.10:9901
广东电影,rtp://239.254.99.225:9000
峨眉电影,rtp://239.112.207.226:9000
CHC高清电影,http://cctv13.live.cctv.cn/cctv15hd/index.m3u8
CHC动作电影,http://live.hunantv.com/cctv1hd/index.m3u8
CHC家庭影院,rtp://239.254.99.38:9000
都市剧场,rtp://239.112.207.10:1234
CCTV少儿,http://live.gdtv.cn/hd33/index.m3u8
金鹰卡通,http://live.hunantv.com/hd34/index.m3u8
嘉佳卡通,rtp://239.112.207.228:8080
优漫卡通,rtp://239.112.207.34:9901
炫动卡通,rtp://239.254.99.250:8000
卡酷少儿,rtp://239.254.99.83:9001
CCTV新闻,http://live.cctv.cn/cctv9hd/index.m3u8
CCTV13,http://live.hunantv.com/live664/index.m3u8
中国教育1台,http://live.hunantv.com/live706/index.m3u8
中国教育2台,rtp://239.254.99.102:9000
凤凰中文,rtp://239.254.99.154:5140
凤凰资讯,rtp://239.69.1.57:9000
CCTV11戏曲,http://live.cctv.cn/hdtv60/index.m3u8
梨园频道,rtp://239.69.1.23:9001
文物宝库,rtp://239.254.99.86:9901
国学频道,rtp://239.254.99.101:5140
秦腔频道,rtp://239.112.207.197:9901
陕西秦腔,rtp://239.254.99.198:5140
甘肃秦腔,rtp://239.112.207.113:9001
宁夏秦腔,rtp://239.112.207.113:5140
