# 江西省 联通 IPTV直播源
# 生成时间: 2025-06-21 14:02:21
# 频道数量: 104
# 格式: 频道名,直播地址
CCTV5+体育赛事,http://live.cctv.cn/live224/index.m3u8
CCTV16奥林匹克,http://live.gdtv.cn/hdtv91/index.m3u8
五星体育,rtp://239.20.0.42:1234
广东体育,http://live.hunantv.com/hdtv92/index.m3u8
北京体育,rtp://239.45.1.90:8000
劲爆体育,rtp://239.45.1.204:5140
魅力足球,rtp://239.20.0.163:9001
CCTV6电影,http://live.cctv.cn/hd14/index.m3u8
上海电影,rtp://239.20.0.238:9901
广东电影,rtp://239.45.1.179:9000
峨眉电影,rtp://239.45.1.32:9901
CHC高清电影,http://live.gdtv.cn/hd21/index.m3u8
CHC动作电影,rtp://239.45.1.64:8000
CHC家庭影院,http://live.hunantv.com/cctv14hd/index.m3u8
都市剧场,http://cctv1.live.cctv.cn/live403/index.m3u8
CCTV少儿,http://live.cctv.cn/cctv9hd/index.m3u8
金鹰卡通,rtp://239.253.92.195:9001
嘉佳卡通,rtp://239.253.92.252:9901
优漫卡通,rtp://239.20.0.208:9000
炫动卡通,http://live.cctv.cn/live810/index.m3u8
卡酷少儿,rtp://239.45.1.223:9901
CCTV新闻,http://live.hunantv.com/hd22/index.m3u8
CCTV13,http://live.gdtv.cn/live259/index.m3u8
中国教育1台,rtp://239.20.0.124:9000
中国教育2台,rtp://239.20.0.125:9000
凤凰中文,rtp://239.45.1.150:9901
凤凰资讯,rtp://239.20.0.252:5140
CCTV11戏曲,http://live.hunantv.com/hdtv2/index.m3u8
梨园频道,http://cctv1.live.cctv.cn/live930/index.m3u8
文物宝库,rtp://239.253.92.216:9001
国学频道,rtp://239.253.92.88:8080
秦腔频道,http://live.hunantv.com/hd33/index.m3u8
陕西秦腔,http://live.gdtv.cn/live278/index.m3u8
甘肃秦腔,rtp://239.20.0.125:5140
宁夏秦腔,http://cctv1.live.cctv.cn/hd18/index.m3u8
