# 山西省 电信 IPTV直播源
# 生成时间: 2025-06-21 14:02:21
# 频道数量: 109
# 格式: 频道名,直播地址
甘肃卫视,rtp://239.112.206.199:5140
青海卫视,rtp://239.112.206.10:8000
宁夏卫视,rtp://239.112.206.33:9901
新疆卫视,rtp://239.45.1.24:9001
西藏卫视,rtp://239.45.1.141:8000
内蒙古卫视,rtp://239.45.1.61:8000
吉林卫视,rtp://239.112.206.70:8080
山西新闻,rtp://239.50.1.203:8080
山西都市,rtp://225.1.8.62:8080
山西影视,http://cctv13.live.cctv.cn/hdtv9/index.m3u8
山西生活,rtp://239.112.206.58:8080
山西经济,rtp://239.50.1.39:9901
山西科教,rtp://239.45.1.186:8080
山西体育,rtp://225.1.8.64:5140
山西公共,rtp://225.1.8.115:8000
CCTV1 4K,http://cctv1.live.cctv.cn/live940/index.m3u8
CCTV4K,http://cctv1.live.cctv.cn/live375/index.m3u8
北京纪实4K,http://live.gdtv.cn/hdtv99/index.m3u8
上海纪实4K,http://live.gdtv.cn/cctv1hd/index.m3u8
广东4K,http://cctv1.live.cctv.cn/hdtv58/index.m3u8
咪咕体育4K,http://live.gdtv.cn/cctv6hd/index.m3u8
咪咕直播4K,http://live.cctv.cn/live541/index.m3u8
纯享4K,http://cctv13.live.cctv.cn/live906/index.m3u8
爱上4K,http://live.hunantv.com/live403/index.m3u8
欢笑剧场4K,http://live.hunantv.com/cctv17hd/index.m3u8
CCTV5体育,http://live.gdtv.cn/cctv14hd/index.m3u8
CCTV5+体育赛事,http://cctv1.live.cctv.cn/hd41/index.m3u8
CCTV16奥林匹克,http://live.cctv.cn/cctv2hd/index.m3u8
五星体育,rtp://239.112.206.111:8080
广东体育,rtp://239.50.1.57:8000
北京体育,http://cctv1.live.cctv.cn/hd26/index.m3u8
劲爆体育,http://cctv13.live.cctv.cn/live832/index.m3u8
魅力足球,rtp://225.1.8.232:5140
CCTV6电影,http://live.hunantv.com/hdtv52/index.m3u8
上海电影,rtp://239.112.206.195:8080
广东电影,http://cctv13.live.cctv.cn/cctv4hd/index.m3u8
峨眉电影,rtp://239.112.206.43:9001
CHC高清电影,http://live.hunantv.com/live258/index.m3u8
CHC动作电影,rtp://239.112.206.49:5140
CHC家庭影院,rtp://239.50.1.235:8000
都市剧场,rtp://239.45.1.174:1234
CCTV少儿,http://cctv13.live.cctv.cn/hd38/index.m3u8
金鹰卡通,rtp://225.1.8.148:8000
嘉佳卡通,rtp://239.50.1.10:8000
优漫卡通,rtp://239.112.206.233:8000
炫动卡通,http://cctv1.live.cctv.cn/cctv13hd/index.m3u8
卡酷少儿,rtp://239.45.1.120:8000
CCTV新闻,http://cctv13.live.cctv.cn/hd35/index.m3u8
CCTV13,http://live.gdtv.cn/cctv6hd/index.m3u8
中国教育1台,rtp://239.112.206.215:1234
中国教育2台,http://live.hunantv.com/live431/index.m3u8
凤凰中文,rtp://225.1.8.23:8080
凤凰资讯,rtp://239.45.1.203:9901
CCTV11戏曲,http://cctv13.live.cctv.cn/cctv13hd/index.m3u8
梨园频道,rtp://239.50.1.72:9001
文物宝库,http://live.gdtv.cn/hdtv27/index.m3u8
国学频道,rtp://239.45.1.25:8000
秦腔频道,http://cctv1.live.cctv.cn/hd23/index.m3u8
陕西秦腔,http://cctv13.live.cctv.cn/cctv2hd/index.m3u8
甘肃秦腔,rtp://239.45.1.65:5140
宁夏秦腔,rtp://239.50.1.118:5140
山西晋剧,rtp://239.50.1.212:9901
太原晋剧,rtp://239.50.1.107:8000
临汾蒲剧,rtp://239.112.206.207:1234
运城蒲剧,rtp://239.112.206.6:9000
晋中秧歌,http://live.cctv.cn/hdtv93/index.m3u8
