# 山西省 联通 IPTV直播源
# 生成时间: 2025-06-21 14:02:21
# 频道数量: 109
# 格式: 频道名,直播地址
四川卫视,rtp://225.1.8.178:9000
重庆卫视,http://cctv1.live.cctv.cn/cctv8hd/index.m3u8
贵州卫视,http://live.hunantv.com/live444/index.m3u8
云南卫视,http://live.cctv.cn/hdtv92/index.m3u8
广西卫视,http://live.hunantv.com/hdtv74/index.m3u8
海南卫视,rtp://239.45.1.120:9001
山西卫视,rtp://239.45.1.186:8080
陕西卫视,rtp://225.1.8.242:8000
甘肃卫视,rtp://225.1.8.43:5140
青海卫视,rtp://225.1.8.235:8000
宁夏卫视,rtp://239.112.206.232:8000
新疆卫视,rtp://239.45.1.188:9901
西藏卫视,rtp://239.45.1.211:9001
内蒙古卫视,rtp://225.1.8.205:8000
吉林卫视,rtp://239.112.206.198:8080
山西新闻,http://live.cctv.cn/cctv12hd/index.m3u8
山西都市,rtp://239.45.1.196:9901
山西影视,rtp://239.45.1.46:1234
山西生活,rtp://239.112.206.232:5140
山西经济,rtp://225.1.8.2:1234
山西科教,rtp://239.45.1.229:8080
山西体育,http://cctv13.live.cctv.cn/cctv4hd/index.m3u8
山西公共,rtp://239.45.1.129:9901
CCTV1 4K,http://cctv1.live.cctv.cn/hd40/index.m3u8
CCTV4K,http://live.gdtv.cn/hdtv69/index.m3u8
北京纪实4K,http://cctv13.live.cctv.cn/hdtv31/index.m3u8
上海纪实4K,http://cctv13.live.cctv.cn/hd14/index.m3u8
广东4K,http://cctv1.live.cctv.cn/cctv8hd/index.m3u8
咪咕体育4K,http://live.cctv.cn/hdtv37/index.m3u8
咪咕直播4K,http://live.cctv.cn/hdtv29/index.m3u8
纯享4K,http://live.cctv.cn/live902/index.m3u8
爱上4K,http://cctv13.live.cctv.cn/live449/index.m3u8
欢笑剧场4K,http://live.hunantv.com/cctv6hd/index.m3u8
CCTV5体育,http://cctv1.live.cctv.cn/hdtv56/index.m3u8
CCTV5+体育赛事,http://live.gdtv.cn/hdtv1/index.m3u8
CCTV16奥林匹克,http://live.cctv.cn/live616/index.m3u8
五星体育,rtp://225.1.8.82:8000
广东体育,http://live.cctv.cn/cctv5hd/index.m3u8
北京体育,http://live.cctv.cn/hd4/index.m3u8
劲爆体育,rtp://239.45.1.163:5140
魅力足球,rtp://239.45.1.155:8000
CCTV6电影,http://cctv13.live.cctv.cn/hd46/index.m3u8
上海电影,rtp://239.112.206.166:8080
广东电影,rtp://239.50.1.49:9001
峨眉电影,rtp://239.45.1.195:5140
CHC高清电影,http://live.cctv.cn/live536/index.m3u8
CHC动作电影,rtp://239.112.206.122:1234
CHC家庭影院,rtp://239.112.206.136:8080
都市剧场,rtp://239.45.1.213:5140
CCTV少儿,http://cctv13.live.cctv.cn/live829/index.m3u8
金鹰卡通,rtp://239.50.1.238:9901
嘉佳卡通,http://live.hunantv.com/hdtv37/index.m3u8
优漫卡通,http://cctv13.live.cctv.cn/cctv9hd/index.m3u8
炫动卡通,rtp://225.1.8.15:9901
卡酷少儿,http://cctv1.live.cctv.cn/cctv15hd/index.m3u8
CCTV新闻,http://live.cctv.cn/cctv12hd/index.m3u8
CCTV13,http://live.gdtv.cn/cctv5hd/index.m3u8
中国教育1台,rtp://239.45.1.200:8080
中国教育2台,rtp://225.1.8.1:9901
凤凰中文,rtp://239.112.206.195:9901
凤凰资讯,rtp://239.50.1.130:5140
CCTV11戏曲,http://cctv1.live.cctv.cn/hdtv67/index.m3u8
梨园频道,rtp://239.45.1.236:9901
文物宝库,rtp://239.45.1.205:8000
国学频道,rtp://239.45.1.225:9901
秦腔频道,http://live.cctv.cn/hd22/index.m3u8
陕西秦腔,rtp://239.50.1.133:9901
甘肃秦腔,http://cctv13.live.cctv.cn/hdtv39/index.m3u8
宁夏秦腔,http://live.hunantv.com/hd21/index.m3u8
山西晋剧,rtp://225.1.8.185:5140
太原晋剧,http://cctv13.live.cctv.cn/cctv16hd/index.m3u8
临汾蒲剧,rtp://225.1.8.93:9000
运城蒲剧,http://live.hunantv.com/hd14/index.m3u8
晋中秧歌,rtp://239.112.206.170:8000
