# 甘肃省 移动 IPTV直播源
# 生成时间: 2025-06-21 14:02:21
# 频道数量: 111
# 格式: 频道名,直播地址
秦腔频道,http://live.hunantv.com/cctv17hd/index.m3u8
陕西秦腔,rtp://239.45.9.73:9000
甘肃秦腔,http://live.cctv.cn/live686/index.m3u8
宁夏秦腔,rtp://239.112.207.227:9000
甘肃秦腔,rtp://239.112.207.19:1234
兰州秦腔,rtp://239.112.207.169:5140
天水秦腔,http://live.cctv.cn/live628/index.m3u8
平凉秦腔,rtp://239.112.207.167:9901
庆阳秦腔,rtp://239.112.207.246:9000
陇南秦腔,rtp://239.45.9.94:9000
定西秦腔,rtp://239.45.9.102:5140
