# 江苏省 联通 IPTV直播源
# 生成时间: 2025-06-21 14:02:21
# 频道数量: 115
# 格式: 频道名,直播地址
吉林卫视,rtp://225.1.1.91:8080
江苏新闻,rtp://239.112.205.178:9000
江苏都市,rtp://239.3.1.184:9001
江苏影视,rtp://225.1.1.1:8080
江苏生活,rtp://225.1.1.230:5140
江苏经济,rtp://225.1.1.149:9000
江苏科教,http://cctv13.live.cctv.cn/hdtv26/index.m3u8
江苏体育,rtp://239.112.205.48:1234
江苏公共,rtp://239.3.1.118:9000
江苏卫视,rtp://225.1.1.18:8000
江苏城市,rtp://239.112.205.79:9000
江苏综艺,rtp://239.112.205.198:8000
江苏影视,rtp://239.112.205.188:8080
江苏体休,rtp://239.112.205.109:9001
江苏教育,rtp://239.3.1.98:9901
江苏国际,rtp://239.3.1.154:9000
CCTV1 4K,http://live.gdtv.cn/hd5/index.m3u8
CCTV4K,http://live.hunantv.com/live239/index.m3u8
北京纪实4K,http://cctv1.live.cctv.cn/hd33/index.m3u8
上海纪实4K,http://live.gdtv.cn/hdtv97/index.m3u8
广东4K,http://live.gdtv.cn/cctv17hd/index.m3u8
咪咕体育4K,http://live.hunantv.com/hdtv32/index.m3u8
咪咕直播4K,http://cctv1.live.cctv.cn/hdtv27/index.m3u8
纯享4K,http://live.gdtv.cn/cctv10hd/index.m3u8
爱上4K,http://cctv13.live.cctv.cn/live983/index.m3u8
欢笑剧场4K,http://cctv1.live.cctv.cn/cctv4hd/index.m3u8
CCTV5体育,http://cctv1.live.cctv.cn/cctv9hd/index.m3u8
CCTV5+体育赛事,http://live.gdtv.cn/hd42/index.m3u8
CCTV16奥林匹克,http://live.gdtv.cn/hd19/index.m3u8
五星体育,rtp://239.112.205.189:8080
广东体育,http://cctv13.live.cctv.cn/hdtv55/index.m3u8
北京体育,rtp://239.112.205.239:8080
劲爆体育,http://live.cctv.cn/hdtv90/index.m3u8
魅力足球,rtp://239.112.205.64:9901
CCTV6电影,http://live.gdtv.cn/cctv5hd/index.m3u8
上海电影,rtp://225.1.1.181:9000
广东电影,http://cctv1.live.cctv.cn/live435/index.m3u8
峨眉电影,http://live.hunantv.com/hd18/index.m3u8
CHC高清电影,http://live.cctv.cn/live253/index.m3u8
CHC动作电影,rtp://239.112.205.73:8000
CHC家庭影院,rtp://239.112.205.161:9901
都市剧场,rtp://225.1.1.152:1234
CCTV少儿,http://live.hunantv.com/hd36/index.m3u8
金鹰卡通,http://live.cctv.cn/hd3/index.m3u8
嘉佳卡通,rtp://239.3.1.21:8000
优漫卡通,rtp://239.3.1.59:9001
炫动卡通,rtp://239.112.205.120:9901
卡酷少儿,rtp://225.1.1.12:9001
CCTV新闻,http://cctv1.live.cctv.cn/cctv4hd/index.m3u8
CCTV13,http://live.hunantv.com/hdtv95/index.m3u8
中国教育1台,rtp://225.1.1.27:1234
中国教育2台,rtp://239.112.205.97:8080
凤凰中文,http://live.hunantv.com/hdtv6/index.m3u8
凤凰资讯,rtp://239.112.205.153:9901
CCTV11戏曲,http://live.cctv.cn/live600/index.m3u8
梨园频道,rtp://239.112.205.101:9001
文物宝库,http://live.gdtv.cn/hdtv56/index.m3u8
国学频道,rtp://239.112.205.234:9901
秦腔频道,rtp://239.3.1.135:8080
陕西秦腔,rtp://239.112.205.100:8000
甘肃秦腔,rtp://225.1.1.39:8080
宁夏秦腔,rtp://239.112.205.233:9001
江苏昆曲,http://live.cctv.cn/live817/index.m3u8
南京昆曲,rtp://239.112.205.34:9000
苏州昆曲,rtp://239.3.1.217:8080
扬州评话,rtp://239.112.205.193:1234
