# 台湾省 广电 IPTV直播源
# 生成时间: 2025-06-21 14:02:21
# 频道数量: 120
# 格式: 频道名,直播地址
陕西卫视,rtp://239.20.0.194:9901
甘肃卫视,rtp://239.253.92.253:9000
青海卫视,rtp://239.20.0.126:9901
宁夏卫视,rtp://239.253.92.211:9000
新疆卫视,http://cctv13.live.cctv.cn/hdtv88/index.m3u8
西藏卫视,rtp://239.254.99.87:8080
内蒙古卫视,rtp://239.20.0.127:8080
吉林卫视,rtp://239.254.99.107:1234
台湾新闻,rtp://239.254.99.57:5140
台湾都市,http://cctv13.live.cctv.cn/live412/index.m3u8
台湾影视,rtp://239.20.0.160:8080
台湾生活,rtp://239.20.0.115:9000
台湾经济,rtp://239.253.92.126:9901
台湾科教,rtp://239.254.99.21:9001
台湾体育,rtp://239.254.99.55:8000
台湾公共,rtp://239.254.99.14:1234
CCTV1 4K,http://live.hunantv.com/cctv9hd/index.m3u8
CCTV4K,http://cctv13.live.cctv.cn/hdtv97/index.m3u8
北京纪实4K,http://cctv1.live.cctv.cn/hdtv54/index.m3u8
上海纪实4K,http://cctv13.live.cctv.cn/live856/index.m3u8
广东4K,http://cctv13.live.cctv.cn/hdtv10/index.m3u8
咪咕体育4K,http://cctv13.live.cctv.cn/hd1/index.m3u8
咪咕直播4K,http://live.gdtv.cn/hdtv66/index.m3u8
纯享4K,http://cctv13.live.cctv.cn/live181/index.m3u8
爱上4K,http://live.gdtv.cn/live277/index.m3u8
欢笑剧场4K,http://live.hunantv.com/live202/index.m3u8
CCTV5体育,http://live.cctv.cn/live400/index.m3u8
CCTV5+体育赛事,http://cctv1.live.cctv.cn/cctv3hd/index.m3u8
CCTV16奥林匹克,http://cctv13.live.cctv.cn/cctv6hd/index.m3u8
五星体育,http://cctv1.live.cctv.cn/hdtv61/index.m3u8
广东体育,rtp://239.253.92.221:5140
北京体育,rtp://239.254.99.229:5140
劲爆体育,rtp://239.254.99.74:5140
魅力足球,rtp://239.20.0.240:8080
CCTV6电影,http://cctv13.live.cctv.cn/hdtv54/index.m3u8
上海电影,rtp://239.254.99.143:8000
广东电影,rtp://239.253.92.19:9901
峨眉电影,rtp://239.253.92.93:8080
CHC高清电影,http://cctv1.live.cctv.cn/hd12/index.m3u8
CHC动作电影,rtp://239.20.0.77:5140
CHC家庭影院,rtp://239.20.0.74:1234
都市剧场,rtp://239.254.99.99:9000
CCTV少儿,http://cctv13.live.cctv.cn/cctv2hd/index.m3u8
金鹰卡通,rtp://239.20.0.148:1234
嘉佳卡通,rtp://239.254.99.135:8000
优漫卡通,rtp://239.254.99.148:9901
炫动卡通,rtp://239.20.0.54:9001
卡酷少儿,rtp://239.20.0.207:9901
CCTV新闻,http://cctv1.live.cctv.cn/cctv6hd/index.m3u8
CCTV13,http://cctv13.live.cctv.cn/cctv15hd/index.m3u8
中国教育1台,rtp://239.254.99.238:1234
中国教育2台,rtp://239.253.92.26:9901
凤凰中文,rtp://239.253.92.27:9000
凤凰资讯,rtp://239.253.92.193:9000
CCTV11戏曲,http://live.cctv.cn/hdtv82/index.m3u8
梨园频道,http://live.cctv.cn/cctv3hd/index.m3u8
文物宝库,http://live.cctv.cn/cctv7hd/index.m3u8
国学频道,rtp://239.20.0.134:1234
秦腔频道,rtp://239.20.0.164:8080
陕西秦腔,rtp://239.253.92.64:9901
甘肃秦腔,rtp://239.254.99.77:9001
宁夏秦腔,rtp://239.253.92.80:9901
中国广电4K,http://live.gdtv.cn/live398/index.m3u8
广电精品,http://live.hunantv.com/hd32/index.m3u8
广电影视,http://live.hunantv.com/live513/index.m3u8
广电纪实,rtp://239.20.0.156:9901
广电体育,rtp://239.254.99.120:9901
广电新闻,rtp://239.254.99.199:9001
广电综艺,rtp://239.20.0.177:8080
广电少儿,rtp://239.20.0.235:9001
广电音乐,rtp://239.20.0.124:1234
广电戏曲,rtp://239.254.99.228:1234
广电科教,rtp://239.253.92.229:5140
广电购物,rtp://239.253.92.117:8000
IPTV经典电影,http://live.cctv.cn/live224/index.m3u8
IPTV热播剧场,rtp://239.253.92.11:9901
IPTV魅力时尚,rtp://239.254.99.199:9001
IPTV收视指南,rtp://239.253.92.107:8080
