# 福建省 电信 IPTV直播源
# 生成时间: 2025-06-21 14:02:21
# 频道数量: 108
# 格式: 频道名,直播地址
CHC家庭影院,rtp://239.253.43.207:8000
都市剧场,rtp://239.253.43.127:9000
CCTV少儿,http://live.cctv.cn/hdtv24/index.m3u8
金鹰卡通,rtp://225.1.8.237:1234
嘉佳卡通,rtp://225.1.8.218:9901
优漫卡通,http://live.hunantv.com/live194/index.m3u8
炫动卡通,rtp://239.45.0.184:5140
卡酷少儿,rtp://239.45.0.11:9001
CCTV新闻,http://live.hunantv.com/hd21/index.m3u8
CCTV13,http://cctv13.live.cctv.cn/cctv3hd/index.m3u8
中国教育1台,rtp://239.45.0.218:8000
中国教育2台,rtp://239.45.0.61:5140
凤凰中文,rtp://225.1.8.133:9901
凤凰资讯,rtp://225.1.8.17:5140
CCTV11戏曲,http://cctv13.live.cctv.cn/hdtv53/index.m3u8
梨园频道,rtp://239.45.0.219:1234
文物宝库,rtp://239.45.0.15:1234
国学频道,rtp://239.253.43.215:8080
秦腔频道,rtp://239.253.43.23:1234
陕西秦腔,rtp://239.45.0.108:9901
甘肃秦腔,rtp://239.253.43.174:8000
宁夏秦腔,http://live.hunantv.com/live516/index.m3u8
福建闽剧,rtp://239.45.0.168:8080
福州闽剧,rtp://225.1.8.185:1234
厦门闽剧,rtp://239.45.0.60:8080
泉州闽剧,rtp://239.253.43.179:8080
