# 内蒙古自治区 广电 IPTV直播源
# 生成时间: 2025-06-21 14:02:21
# 频道数量: 120
# 格式: 频道名,直播地址
内蒙古公共,rtp://239.20.0.92:8000
CCTV1 4K,http://live.hunantv.com/cctv12hd/index.m3u8
CCTV4K,http://live.hunantv.com/cctv16hd/index.m3u8
北京纪实4K,http://live.cctv.cn/hdtv15/index.m3u8
上海纪实4K,http://live.gdtv.cn/hd35/index.m3u8
广东4K,http://live.gdtv.cn/hdtv76/index.m3u8
咪咕体育4K,http://live.cctv.cn/cctv7hd/index.m3u8
咪咕直播4K,http://cctv13.live.cctv.cn/cctv13hd/index.m3u8
纯享4K,http://cctv1.live.cctv.cn/hd1/index.m3u8
爱上4K,http://cctv1.live.cctv.cn/hd34/index.m3u8
欢笑剧场4K,http://live.hunantv.com/live299/index.m3u8
CCTV5体育,http://cctv13.live.cctv.cn/hd14/index.m3u8
CCTV5+体育赛事,http://live.gdtv.cn/live613/index.m3u8
CCTV16奥林匹克,http://live.cctv.cn/hd16/index.m3u8
五星体育,rtp://239.61.0.221:8080
广东体育,rtp://239.77.0.127:9000
北京体育,http://live.gdtv.cn/live651/index.m3u8
劲爆体育,rtp://239.20.0.13:9901
魅力足球,rtp://239.20.0.238:9001
CCTV6电影,http://cctv1.live.cctv.cn/live884/index.m3u8
上海电影,http://cctv13.live.cctv.cn/hdtv72/index.m3u8
广东电影,rtp://239.252.219.137:1234
峨眉电影,rtp://239.61.0.137:8000
CHC高清电影,http://live.cctv.cn/hdtv63/index.m3u8
CHC动作电影,rtp://239.77.0.112:9001
CHC家庭影院,rtp://239.61.0.182:9901
都市剧场,rtp://239.252.219.221:8080
CCTV少儿,http://cctv13.live.cctv.cn/cctv12hd/index.m3u8
金鹰卡通,rtp://239.20.0.158:1234
嘉佳卡通,rtp://239.77.0.168:1234
优漫卡通,rtp://239.20.0.147:1234
炫动卡通,http://cctv1.live.cctv.cn/live371/index.m3u8
卡酷少儿,rtp://239.77.0.203:9000
CCTV新闻,http://live.cctv.cn/hd29/index.m3u8
CCTV13,http://live.gdtv.cn/hd39/index.m3u8
中国教育1台,rtp://239.77.0.100:9000
中国教育2台,rtp://239.20.0.6:1234
凤凰中文,rtp://239.77.0.23:9001
凤凰资讯,rtp://239.61.0.233:8080
CCTV11戏曲,http://live.cctv.cn/live769/index.m3u8
梨园频道,rtp://239.20.0.133:5140
文物宝库,http://live.hunantv.com/hdtv29/index.m3u8
国学频道,rtp://239.252.219.45:5140
秦腔频道,http://cctv13.live.cctv.cn/live133/index.m3u8
陕西秦腔,rtp://239.61.0.113:8000
甘肃秦腔,rtp://239.77.0.56:9000
宁夏秦腔,http://live.hunantv.com/cctv1hd/index.m3u8
中国广电4K,http://cctv1.live.cctv.cn/hd3/index.m3u8
广电精品,rtp://239.252.219.4:8000
广电影视,rtp://239.77.0.18:8000
广电纪实,http://cctv1.live.cctv.cn/hd4/index.m3u8
广电体育,rtp://239.252.219.16:8080
广电新闻,rtp://239.252.219.20:9901
广电综艺,http://live.gdtv.cn/hd34/index.m3u8
广电少儿,http://live.gdtv.cn/live215/index.m3u8
广电音乐,rtp://239.252.219.101:8000
广电戏曲,rtp://239.252.219.121:1234
广电科教,rtp://239.61.0.160:8080
广电购物,rtp://239.77.0.54:8000
IPTV经典电影,rtp://239.20.0.158:9001
IPTV热播剧场,http://live.hunantv.com/hd2/index.m3u8
IPTV魅力时尚,rtp://239.77.0.85:1234
IPTV收视指南,rtp://239.20.0.83:5140
